lat;lon;elevacion;pendiente;orientacion;temp_max;temp_media;temp_min;precipitacion;viento_medio;racha_max;dir_viento;humedad_media;prec_acum_7d;tmax_max_7d;dias_sin_lluvia;veg_Agricola;veg_Coniferas;veg_Frondosas;veg_Matorral;veg_Pastizal;veg_Urbano_Antropizado;veg_Urbano_Otros
38,82201064004845;-0,7583318337813456;731,0;1,42;248,72;26,9;18,8;11,6;0,0;10,4;33,5;139,0;45,6;0,0;26,3;7,0;False;False;False;True;False;False;False
40,043258;-0,659065;1144,0;5,8;166,64;30,3;24,0;17,7;0,0;3,1;10,3;18,0;75,9;7,800000000000008;36,5;0,0;False;True;False;False;False;False;False
39,128827;-1,117535;716,0;8,48;141,58;10,3;3,7;-1,2;0,0;10,9;31,0;296,0;70,9;0,0;15,6;7,0;False;False;False;True;False;False;False
38,907326;-0,884494;784,0;7,4;101,98;31,3;23,0;17,9;0,0;11,3;33,5;79,0;66,7;1,8;31,4;2,0;False;True;False;False;False;False;False
40,082988;-0,135901;249,0;5,18;187,45;20,1;14,8;8,9;0,0;13,0;31,3;192,0;72,3;3,1;21,0;2,0;True;False;False;False;False;False;False
38,767788;-0,422274;356,0;17,94;274,78;28,3;21,0;12,9;0,0;10,6;33,1;186,0;47,4;0,0;38,2;7,0;True;False;False;False;False;False;False
39,00748252484426;-1,0043988461951727;808,0;11,54;301,87;32,1;23,6;17,3;0,9;18,4;48,2;67,0;55,4;0,1;36,0;5,0;False;True;False;False;False;False;False
38,492998021821;-0,3121835387297558;149,0;16,97;137,39;15,8;14,3;13,1;1,3;15,4;31,0;61,0;84,2;4,3;21,3;0,0;False;True;False;False;False;False;False
38,613715;-0,301069;547,0;25,47;358,62;10,2;8,4;6,5;0,0;31,0;61,6;335,0;43,0;2,5;14,1;4,0;False;True;False;False;False;False;False
38,39757193107764;-0,72139848172073;256,0;2,16;162,31;22,2;17,4;13,9;0,0;22,2;49,3;282,0;64,4;18,2;27,0;0,0;True;False;False;False;False;False;False
40,444894916526025;0,0526780952118257;745,0;5,52;158,49;22,9;17,6;11,6;0,0;16,0;35,3;183,0;65,0;10,9;25,4;3,0;False;False;False;True;False;False;False
39,647725;-0,313078;225,0;23,16;160,9;19,0;13,2;8,7;0,1;41,0;96,5;276,0;31,4;6,3;28,1;0,0;False;True;False;False;False;False;False
39,38893206808282;-1,3992904686265513;507,0;13,53;346,03;23,4;16,9;9,8;0,0;14,4;36,4;267,0;67,2;19,6;25,1;0,0;False;True;False;False;False;False;False
38,71527278998981;-0,1896234736114548;630,0;10,48;43,22;13,9;9,6;4,8;0,1;18,4;54,4;312,0;69,2;0,0;16,5;7,0;False;True;False;False;False;False;False
38,95353450449531;-0,8872638173426485;858,0;11,24;39,76;20,1;15,3;11,5;0,7;11,4;40,0;122,0;85,5;55,50000000000001;22,9;0,0;False;True;False;False;False;False;False
